,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
27,27,-0.2194800321093182,2020-08-27 14:50:30.575100,2020-08-27 15:12:22.462984,0 days 00:21:51.887884000,0.4966451360318256,0.4968294582385684,0.1048423718643815,0.9998602300195667,0.20219138268915218,COMPLETE
28,28,-0.224667596005238,2020-08-27 15:12:22.463437,2020-08-27 15:28:59.271677,0 days 00:16:36.808240000,0.34546556602677836,0.46352093032785885,0.005165584954362645,0.914307193728737,0.1318078306738127,COMPLETE
29,29,-0.2036618413431565,2020-08-27 15:28:59.272128,2020-08-27 15:48:47.952414,0 days 00:19:48.680286000,0.47796369904593616,0.40440304949922423,0.1620560838044346,0.283568741222627,0.4462450102318387,COMPLETE
30,30,-0.20474136880397842,2020-08-27 15:48:47.952865,2020-08-27 16:07:14.720435,0 days 00:18:26.767570000,0.4096018561485594,0.4664631817103808,0.42886543991195525,0.8369930128083691,0.3371278491975437,COMPLETE
31,31,-0.22585740881901442,2020-08-27 16:07:14.720882,2020-08-27 16:29:06.349208,0 days 00:21:51.628326000,0.49006931674372706,0.49402983041775,0.008058520093575742,0.9816085458332221,0.21420743000476797,COMPLETE
32,32,-0.22053725772230198,2020-08-27 16:29:06.349658,2020-08-27 16:50:11.756630,0 days 00:21:05.406972000,0.4648306388549786,0.47959397662603814,0.07469820549014014,0.9990079441200448,0.23710317596152636,COMPLETE
33,33,-0.21322154986532724,2020-08-27 16:50:11.757079,2020-08-27 17:09:47.765230,0 days 00:19:36.008151000,0.43827190687577244,0.4313503544089027,0.13573154970903706,0.9423758263901163,0.11171292608619954,COMPLETE
34,34,-0.21868749991996186,2020-08-27 17:09:47.765681,2020-08-27 17:31:34.438746,0 days 00:21:46.673065000,0.494395390512468,0.4460857186649341,0.06911348215819738,0.8132195020988062,0.4541984596632917,COMPLETE
35,35,-0.225210335280225,2020-08-27 17:31:34.439203,2020-08-27 17:50:30.077238,0 days 00:18:55.638035000,0.4020414610591075,0.4995033594531984,0.003834193671012529,0.8952544681618171,0.38096179070083286,COMPLETE
36,36,-0.1797667676041667,2020-08-27 17:50:30.077687,2020-08-27 18:11:54.622931,0 days 00:21:24.545244000,0.4549620322431906,0.001103602746620358,0.058025503996796804,0.9324610606518513,0.012307945818559068,COMPLETE
37,37,-0.20173637060327648,2020-08-27 18:11:54.623392,2020-08-27 18:28:20.198762,0 days 00:16:25.575370000,0.36069959294925924,0.4088853931494095,0.6048547479708201,0.9977687547456655,0.24340456710963318,COMPLETE
38,38,-0.1997856238919643,2020-08-27 18:28:20.199219,2020-08-27 18:39:15.357078,0 days 00:10:55.157859000,0.0705358647579388,0.4997546967880709,0.14209321609596942,0.7705566330107019,0.14893620601364216,COMPLETE
39,39,-0.19607201456242662,2020-08-27 18:39:15.357532,2020-08-27 19:00:06.072916,0 days 00:20:50.715384000,0.479588665687152,0.126651913420034,0.2623664651971528,0.6857527245345126,0.054316657566482476,COMPLETE
40,40,-0.20121370882499942,2020-08-27 19:00:06.073372,2020-08-27 19:13:41.219046,0 days 00:13:35.145674000,0.21732478453932963,0.3361056918612609,0.825708997781067,0.0542105408050747,0.3343830449492039,COMPLETE
41,41,-0.22554815361082425,2020-08-27 19:13:41.219540,2020-08-27 19:36:02.718279,0 days 00:22:21.498739000,0.49460712871889906,0.42328836123031827,0.002187018295364691,0.9591945548483979,0.19479558066859606,COMPLETE
42,42,-0.22404603125848424,2020-08-27 19:36:02.718738,2020-08-27 19:58:28.081665,0 days 00:22:25.362927000,0.49962618206908804,0.4653248506652633,0.03684700070339098,0.9573121276846143,0.22417150228986102,COMPLETE
43,43,-0.22517419247478415,2020-08-27 19:58:28.082132,2020-08-27 20:19:27.699017,0 days 00:20:59.616885000,0.45698925207165286,0.43094634600872095,0.003082263378295129,0.8612354921075848,0.1570173453415813,COMPLETE
44,44,-0.22122762211326702,2020-08-27 20:19:27.699480,2020-08-27 20:38:20.238468,0 days 00:18:52.538988000,0.41133461184083064,0.4757865808696371,0.046057392061312576,0.9527991676738771,0.08331337170278205,COMPLETE
45,45,-0.2088455470648552,2020-08-27 20:38:20.238934,2020-08-27 20:59:16.795558,0 days 00:20:56.556624000,0.479419981638658,0.388006695742518,0.09953123182161659,0.4295791887612913,0.4063705875585519,COMPLETE
46,46,-0.20242642510436554,2020-08-27 20:59:16.796029,2020-08-27 21:18:36.777598,0 days 00:19:19.981569000,0.4371289226635097,0.25962762860110994,0.17075820772159414,0.8883758993694784,0.27715725993381746,COMPLETE
47,47,-0.21644680627948898,2020-08-27 21:18:36.778054,2020-08-27 21:37:09.324767,0 days 00:18:32.546713000,0.3830746915195834,0.4844650943055189,0.04597779907642786,0.5051564907141022,0.07867762763496772,COMPLETE
48,48,-0.2111804539812815,2020-08-27 21:37:09.325224,2020-08-27 21:57:58.305123,0 days 00:20:48.979899000,0.4727489373106584,0.450506097417745,0.2165948856817427,0.9604890125940471,0.19364947546738526,COMPLETE
49,49,-0.21149260320226784,2020-08-27 21:57:58.305629,2020-08-27 22:19:28.022230,0 days 00:21:29.716601000,0.4969812739692456,0.3607721306664009,0.1032755604627144,0.7996977917439246,0.49892873124453796,COMPLETE
