,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
28,28,-0.1925053617497436,2020-09-20 21:39:56.266193,2020-09-20 21:40:36.601296,0 days 00:00:40.335103000,0.4667235586346875,0.24651701199046583,0.08999677125657315,0.40251614495873467,0.5703362189841412,COMPLETE
29,29,-0.19277894256176772,2020-09-20 21:40:36.601748,2020-09-20 21:41:17.241770,0 days 00:00:40.640022000,0.4467504426085685,0.27515042007990065,0.575112950978535,0.3155683971644613,0.6732326534523263,COMPLETE
30,30,-0.19226932207178213,2020-09-20 21:41:17.242220,2020-09-20 21:41:57.666640,0 days 00:00:40.424420000,0.49382899343743203,0.23092121673505328,0.9888040027554462,0.5793624036974699,0.5606449749160193,COMPLETE
31,31,-0.19497332270427664,2020-09-20 21:41:57.667105,2020-09-20 21:42:38.312670,0 days 00:00:40.645565000,0.3764076639345664,0.10761108894971108,0.005391899423679229,0.47492251901997445,0.3822134301680434,COMPLETE
32,32,-0.19937798889155195,2020-09-20 21:42:38.313128,2020-09-20 21:43:18.803346,0 days 00:00:40.490218000,0.49900807781006934,0.37685777500891693,0.06152976567278083,0.5116754968283976,0.6584431850124293,COMPLETE
33,33,-0.21686853215197593,2020-09-20 21:43:18.803803,2020-09-20 21:43:59.523309,0 days 00:00:40.719506000,0.3912834101457524,0.4590657872176766,0.005691978281727861,0.6672449709954689,0.3358232206660625,COMPLETE
34,34,-0.1965480116310503,2020-09-20 21:43:59.523790,2020-09-20 21:44:39.897057,0 days 00:00:40.373267000,0.4022488152796524,0.4632836238448081,0.1500676448813096,0.6912616381559177,0.3247965587705688,COMPLETE
35,35,-0.21663549576475893,2020-09-20 21:44:39.897506,2020-09-20 21:45:20.493341,0 days 00:00:40.595835000,0.43548550887297716,0.30587194880759433,0.0036956191781900294,0.8513296879975198,0.5396756089457324,COMPLETE
36,36,-0.1932137843112834,2020-09-20 21:45:20.493795,2020-09-20 21:46:00.837522,0 days 00:00:40.343727000,0.44133513805121005,0.300552148172346,0.28088923775501123,0.864424951071523,0.3160682609456742,COMPLETE
37,37,-0.19159255030361313,2020-09-20 21:46:00.837992,2020-09-20 21:46:41.473657,0 days 00:00:40.635665000,0.4952673484342369,0.20813156797969162,0.8600380299099711,0.8996747719752982,0.5484854488657515,COMPLETE
38,38,-0.19430439524066015,2020-09-20 21:46:41.474110,2020-09-20 21:47:21.849494,0 days 00:00:40.375384000,0.436251393545933,0.3334384891235647,0.15348894345956635,0.80209372575058,0.17363271326638724,COMPLETE
39,39,-0.1902119728090132,2020-09-20 21:47:21.849947,2020-09-20 21:48:02.450459,0 days 00:00:40.600512000,0.3325325791741084,0.15371096390159594,0.05370449566624268,0.6313062892533344,0.43422646399051956,COMPLETE
40,40,-0.19795827774537222,2020-09-20 21:48:02.450911,2020-09-20 21:48:42.972683,0 days 00:00:40.521772000,0.40656716317438696,0.28942320429277013,0.06277700587236391,0.99115129725119,0.36608275498770054,COMPLETE
41,41,-0.21505807383184466,2020-09-20 21:48:42.973147,2020-09-20 21:49:23.633819,0 days 00:00:40.660672000,0.3884452353336839,0.4425086184297842,0.008538227140761832,0.42668302177551165,0.5405331300901215,COMPLETE
42,42,-0.21647268555533009,2020-09-20 21:49:23.634271,2020-09-20 21:50:04.042455,0 days 00:00:40.408184000,0.4811801880927455,0.33836807753008236,0.00517759419111997,0.6972099328800339,0.7753049437147724,COMPLETE
43,43,-0.19516994778726188,2020-09-20 21:50:04.042965,2020-09-20 21:50:44.705639,0 days 00:00:40.662674000,0.46729177304245884,0.3243267062000996,0.12300996149664457,0.8152048440512951,0.8038939367894222,COMPLETE
44,44,-0.19885082335721735,2020-09-20 21:50:44.706093,2020-09-20 21:51:25.289903,0 days 00:00:40.583810000,0.4811618598973276,0.3459405678320782,0.06944304591322806,0.6886728611685584,0.9094220411484095,COMPLETE
45,45,-0.19188081936440465,2020-09-20 21:51:25.290345,2020-09-20 21:52:06.098804,0 days 00:00:40.808459000,0.4262749687407203,0.23625980254263512,0.18229801912005153,0.7632703197954117,0.2764719797610925,COMPLETE
46,46,-0.19703874095283208,2020-09-20 21:52:06.099304,2020-09-20 21:52:46.518885,0 days 00:00:40.419581000,0.4422067772568708,0.2621321384933548,0.04689917660675969,0.7415312623698461,0.6798006661645745,COMPLETE
47,47,-0.1949362551241412,2020-09-20 21:52:46.519412,2020-09-20 21:53:27.218724,0 days 00:00:40.699312000,0.48250496174000307,0.35715212362313115,0.19782450562914208,0.9454563042865881,0.986799328911524,COMPLETE
48,48,-0.21819387029738962,2020-09-20 21:53:27.219228,2020-09-20 21:54:07.381217,0 days 00:00:40.161989000,0.39814858831491473,0.30993943768757604,0.000500419210378961,0.6426776289375766,0.7357911978535496,COMPLETE
49,49,-0.19011545082069298,2020-09-20 21:54:07.381639,2020-09-20 21:54:47.611918,0 days 00:00:40.230279000,0.3939827556743808,0.21387807791023125,0.2504591083543874,0.3567739689947881,0.7187942917209726,COMPLETE
