,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_gamma1,params_gamma2,params_gamma3,state
23,23,-0.20559950668884375,2020-08-21 22:45:22.924665,2020-08-21 23:03:55.471312,0 days 00:18:32.546647000,0.39186850569457476,0.41936647911992275,0.3733275966563935,0.9947619028249489,0.94663791681202,COMPLETE
24,24,-0.21182470698564837,2020-08-21 23:03:55.471768,2020-08-21 23:25:20.109594,0 days 00:21:24.637826000,0.4717069091751653,0.49538910386283097,0.2163419862164917,0.7619183431469098,0.7061739392466225,COMPLETE
25,25,-0.20974567802760063,2020-08-21 23:25:20.110043,2020-08-21 23:41:35.675710,0 days 00:16:15.565667000,0.3349294599795259,0.49686361713163874,0.19113099665691952,0.8078560251058009,0.6903060371776973,COMPLETE
26,26,-0.1892273548773244,2020-08-21 23:41:35.676166,2020-08-21 23:50:08.237931,0 days 00:08:32.561765000,0.008472464224037635,0.49417486178655623,0.1569962523699675,0.7598041641654073,0.3410166938399997,COMPLETE
27,27,-0.2021443246179166,2020-08-21 23:50:08.238402,2020-08-22 00:06:42.927001,0 days 00:16:34.688599000,0.3301022658427628,0.3512914561887009,0.2405689414210994,0.6192454448632478,0.5485043842753692,COMPLETE
28,28,-0.20696737695706796,2020-08-22 00:06:42.927448,2020-08-22 00:20:25.423952,0 days 00:13:42.496504000,0.21784347444256397,0.4023091051713319,0.09707021109364494,0.8464989437284283,0.6859962950964917,COMPLETE
29,29,-0.20054671787968978,2020-08-22 00:20:25.424416,2020-08-22 00:31:56.700809,0 days 00:11:31.276393000,0.15211043423331697,0.45974669231134446,0.2531407814417471,0.635014071760974,0.6874775995496867,COMPLETE
30,30,-0.21532314984385173,2020-08-22 00:31:56.701271,2020-08-22 00:48:00.787435,0 days 00:16:04.086164000,0.284282563199905,0.4334924749556458,0.037584260740379016,0.7563685371119647,0.8362475955286897,COMPLETE
31,31,-0.22467824154717858,2020-08-22 00:48:00.788111,2020-08-22 01:04:50.701841,0 days 00:16:49.913730000,0.29736636949266926,0.46405746991344154,0.0004470032771992094,0.7501581991251339,0.8288937032768049,COMPLETE
32,32,-0.22370740964437788,2020-08-22 01:04:50.702333,2020-08-22 01:21:19.259077,0 days 00:16:28.556744000,0.3002726008447733,0.4292441944722495,0.004959909545547342,0.7483113093358962,0.8379190156562027,COMPLETE
33,33,-0.2132253997389349,2020-08-22 01:21:19.259535,2020-08-22 01:37:33.317000,0 days 00:16:14.057465000,0.28008930500253965,0.3221054743639253,0.020110913892723074,0.7544500625833794,0.9319349818649505,COMPLETE
34,34,-0.2102186201789044,2020-08-22 01:37:33.317455,2020-08-22 01:53:54.741385,0 days 00:16:21.423930000,0.2941135319074535,0.31477097288276806,0.03420135317337816,0.6638942576437743,0.9183265245880012,COMPLETE
35,35,-0.20439396321271383,2020-08-22 01:53:54.741886,2020-08-22 02:07:53.730699,0 days 00:13:58.988813000,0.24820721954274222,0.3739289213085121,0.11369752621553018,0.7225869194944367,0.8325565228066234,COMPLETE
36,36,-0.21042911246025237,2020-08-22 02:07:53.731156,2020-08-22 02:21:40.079889,0 days 00:13:46.348733000,0.25103875203625137,0.333143838816042,0.02046484356730371,0.5811396966388576,0.9961940764545281,COMPLETE
37,37,-0.21855138438036598,2020-08-22 02:21:40.080348,2020-08-22 02:35:51.377720,0 days 00:14:11.297372000,0.2419595603676621,0.26891357887988593,0.001897022026144446,0.49977831310893706,0.9536388640438067,COMPLETE
38,38,-0.19545542481326109,2020-08-22 02:35:51.378178,2020-08-22 02:49:14.889151,0 days 00:13:23.510973000,0.1759275405917587,0.17685399284971454,0.1342802796038525,0.5161312384717748,0.09729635986352941,COMPLETE
39,39,-0.20049170719102455,2020-08-22 02:49:14.889608,2020-08-22 03:02:57.816136,0 days 00:13:42.926528000,0.23964840477520225,0.25723352480150763,0.044507400222661864,0.3755616937391905,0.8405011679922257,COMPLETE
40,40,-0.20349931810086208,2020-08-22 03:02:57.816610,2020-08-22 03:19:36.246629,0 days 00:16:38.430019000,0.2959841438360277,0.2847429803050459,0.06374226220561102,0.5173104659951118,0.9398424551082211,COMPLETE
41,41,-0.20954120047471805,2020-08-22 03:19:36.247088,2020-08-22 03:35:22.257809,0 days 00:15:46.010721000,0.2790936897765721,0.23039911540101607,0.016048194465730636,0.7337519052026316,0.9263687276680153,COMPLETE
42,42,-0.21939269567194725,2020-08-22 03:35:22.258273,2020-08-22 03:49:20.860667,0 days 00:13:58.602394000,0.22768106189399118,0.3120944384165316,0.0038940695909739057,0.6737337549706575,0.8229875688831279,COMPLETE
43,43,-0.2075411466396752,2020-08-22 03:49:20.861132,2020-08-22 04:03:09.280263,0 days 00:13:48.419131000,0.22382872502301146,0.4307028969917729,0.09033941243616754,0.6709599250960815,0.8317953104706055,COMPLETE
44,44,-0.19925698653487062,2020-08-22 04:03:09.280727,2020-08-22 04:16:28.983096,0 days 00:13:19.702369000,0.18244258733285731,0.2688739937188878,0.13793233840219285,0.6147363606567935,0.8210470192776338,COMPLETE
45,45,-0.21524341036919453,2020-08-22 04:16:28.983555,2020-08-22 04:27:41.552500,0 days 00:11:12.568945000,0.13837441012206397,0.3018681069434149,0.0009056538970785585,0.6888783391479315,0.8867567621078591,COMPLETE
46,46,-0.20243461029729895,2020-08-22 04:27:41.552968,2020-08-22 04:43:56.409896,0 days 00:16:14.856928000,0.30157994434653906,0.3574811192728403,0.07808925967395458,0.0062602891624133905,0.9748081161555049,COMPLETE
47,47,-0.19955270918012472,2020-08-22 04:43:56.410339,2020-08-22 05:00:26.157501,0 days 00:16:29.747162000,0.3425934950901084,0.2333980301542358,0.16557537477058282,0.4847498468580663,0.8034437213481701,COMPLETE
48,48,-0.22328959565557982,2020-08-22 05:00:26.157970,2020-08-22 05:14:05.230994,0 days 00:13:39.073024000,0.2022240020870624,0.4676285442469173,0.0007673441838538554,0.4175483492728681,0.884595542641194,COMPLETE
49,49,-0.19349454975048333,2020-08-22 05:14:05.231455,2020-08-22 05:27:44.654325,0 days 00:13:39.422870000,0.2080463083873427,0.13309864314377728,0.11237802548922117,0.3799837746246798,0.9957711312961597,COMPLETE
